id_unico|subgrupo_duvida|nucleo_analitico|ano|bases_origem|doi|termos_bloco_a|termos_bloco_b|auditado|titulo
REG_06829|apenas_bloco_b|FALSE|2024|Scopus|10.4337/9781802206883.00023|operation and maintenance|sustainab; greenhouse gas|nao|The IMO and the future of shipping
REG_06830|apenas_bloco_b|FALSE|2024|Scopus|10.4324/9781003384113-56||sustainab|nao|SMART ENERGY HARVESTING FROM NATURAL AND ARTIFICIAL AQUATIC SYSTEMS
REG_06831|apenas_bloco_b|FALSE|2024|Scopus|10.1088/1742-6596/2774/1/012065|operation and maintenance|sustainab|nao|Shared Energy Storage Scheme for Photovoltaic Energy Storage Power Supply System
REG_06832|apenas_bloco_b|FALSE|2024|Scopus|10.1177/11786221241293916||sustainab|nao|Performance Evaluation of Ethana Small-Scale Irrigation Scheme: Wolaita Zone, Southern Ethiopia
REG_06833|apenas_bloco_b|FALSE|2024|Scopus|10.1007/978-3-031-59042-9_1|maintenance management|sustainab|nao|Digital Twin Models in CBM Apps. Functionality Description and Features Analysis
REG_06834|apenas_bloco_b|FALSE|2024|Scopus|10.1080/15325008.2023.2242366|operation and maintenance|sustainab|nao|Optimal Distributed Generation Planning Considering Economic and Operational Aspects
REG_06835|apenas_bloco_b|FALSE|2024|Scopus|10.1007/978-3-031-39619-9_22|operation and maintenance|sustainab|nao|Issues and Challenges in Implementing the Metaverse in the Industrial Contexts from a Human-System Interaction Perspective
REG_06836|apenas_bloco_b|FALSE|2024|Scopus|10.1109/icdscnc62492.2024.10939770|operation and maintenance|sustainab; carbon neutral|nao|Application of Smart Collaborative Wireless Communication Management System in Power Communication System
REG_06837|apenas_bloco_b|FALSE|2024|Scopus|10.3303/cet24111067||sustainab|nao|Beyond HazOp: Modelling of HILP (High Intensity Low Probability) Scenarios in Hydrogen Production and Storage Plants
REG_06839|apenas_bloco_b|FALSE|2024|Scopus|||sustainab|nao|The Urgency of Risk-Based Facility Siting of CO2 Pipelines
REG_06842|apenas_bloco_b|FALSE|2024|Scopus|10.1093/ijlct/ctae049|retrofit|sustainab; greenhouse gas|nao|A new perspective on the performance comparison of pure electric buses versus converted electric buses in public transportation systems
REG_06844|apenas_bloco_b|FALSE|2024|Scopus||operation and maintenance|sustainab; sustainable development goal;  sdg|nao|TRANSFORMING ENGINEERING LEARNING TOWARDS SUSTAINABLE DEVELOPMENT
REG_06845|apenas_bloco_b|FALSE|2024|Scopus|10.1016/j.seja.2024.100058||sustainab|nao|Criticality and severity of adverse effects of the sun on performance of solar PV systems
REG_06846|apenas_bloco_b|FALSE|2024|Scopus|10.1109/sgc64640.2024.10983351||sustainab; greenhouse gas|nao|Designing an Hybrid Integrated Energy System Including Renewable Resources for Real-time Electrical and Thermal Load Supply, Considering Electric Vehicle Charging Station
REG_06847|apenas_bloco_b|FALSE|2024|Scopus|10.1109/icpea63589.2024.10784543|operation and maintenance|sustainab|nao|Construction and Implementation of 'Model Room for Ultra High Voltage Important Transmission Channels' Based on Digital Control
REG_06848|apenas_bloco_b|FALSE|2024|Scopus|10.1007/978-3-031-63353-9_73|operation and maintenance|sustainab|nao|The Role of Organic Loading Rate on the Modulation of Sewage Sludge Microbiome for the Production of Polyhydroxyalkanoates in Wastewater Treatment Plants
REG_06849|apenas_bloco_b|FALSE|2024|Scopus|10.1201/9781003381419-14||sustainab|nao|Decentralized Sanitation Implementation in Different Countries
REG_06850|apenas_bloco_b|FALSE|2024|Scopus|10.24857/rgsa.v18n01-036||sustainab|nao|ANALYSIS OF THE INTEGRATED BASIC SANITATION CONCESSION MODEL ADOPTED BY THE MUNICIPALITY OF SÃO SIMÃO, GOIÁS
REG_06851|apenas_bloco_b|FALSE|2024|Scopus|10.1007/978-3-031-80341-3_10|operation and maintenance|sustainab; greenhouse gas|nao|Interoperability Potentials for Electric Motorcycle to Support Adoption in ASEAN Market: A Comparative Study
REG_06855|apenas_bloco_b|FALSE|2024|Scopus|10.1109/seb4sdg60871.2024.10630010|maintenance management; maintenance planning|sustainab|nao|Integrating Maintenance Practices with Industry 4.0 in Manufacturing System
REG_06856|apenas_bloco_b|FALSE|2024|Scopus|10.5937/jaes0-50995|maintenance management|sustainab|nao|IMPROVED ROAD PERFORMANCE THROUGH THE IMPLEMENTATION OF ROUTINE ROAD MAINTENANCE MANAGEMENT SYSTEM
REG_06857|apenas_bloco_b|FALSE|2024|Scopus|10.1109/icpst61417.2024.10601778||sustainab|nao|Multi-objective Optimization Dispatch Strategy for the Building PEDF System Based on Model Predictive Control
REG_06858|apenas_bloco_b|FALSE|2024|Scopus|10.1080/15567036.2023.2298702||sustainab|nao|How can mathematical models help in the biogas generation process?
REG_06860|apenas_bloco_b|FALSE|2024|Scopus|10.1109/ictem60690.2024.10631911||sustainab|nao|Economic Analysis of Energy Efficiency Programs with Energy Storage Systems on the Optimal Smart Microgrid Energy Management
REG_06861|apenas_bloco_b|FALSE|2024|Scopus|10.1109/icaml64299.2024.00073|operation and maintenance|sustainab|nao|Fault Diagnosis and Localization Method for Wind Farm Collector Lines Based on Traveling Waves
REG_06862|apenas_bloco_b|FALSE|2024|Scopus|10.3973/j.issn.2096-4498.2024.01.003|operation and maintenance|sustainab|nao|Review on Dehydration Technology of Shield Tunnel Spoil
REG_06863|apenas_bloco_b|FALSE|2024|Scopus|10.1109/ihtc61819.2024.10855008|operation and maintenance|sustainab|nao|Sustainability Strategy for Rural Electrification in Talang Dikun Hamlet of Ulubelu Area, Lampung Province, Indonesia
REG_06864|apenas_bloco_b|FALSE|2024|Scopus|10.1016/b978-0-323-90386-8.00081-4|operation and maintenance|sustainab|nao|Introduction to Systems Analysis
REG_06867|apenas_bloco_b|FALSE|2024|Scopus|10.1007/978-3-031-49920-3_7||sustainab|nao|Axiomatic Design Facilitating Integrated Building Design and Operation
REG_06870|apenas_bloco_b|FALSE|2024|Scopus||maintenance management|sustainab|nao|14th Conference on Transportation Planning and Implementation Methodologies for Developing Countries, TPMDC 2022
REG_06874|apenas_bloco_b|FALSE|2024|Scopus|10.1109/access.2024.3356726||sustainab|nao|A Lightning Search Algorithm for Optimal Planning of Power Systems With Short/Long-Term Storage
REG_06875|apenas_bloco_b|FALSE|2024|"Scopus|WoS"|10.1007/978-3-031-64362-0_12|operation and maintenance|sustainab|nao|Techno-Economic Model for Hydrogen Production Using Advanced Nuclear Power Plants in Saudi Arabia
REG_06876|apenas_bloco_b|FALSE|2024|Scopus|10.1051/cagri/2023027||sustainab|nao|Date palm by-products valorisation to contribute to Moroccan oases sustainability
REG_06881|apenas_bloco_b|FALSE|2024|Scopus|10.52202/078359-0023||sustainab|nao|Design and Development of Smart Architecture for Lunar Base
REG_06882|apenas_bloco_b|FALSE|2024|Scopus|10.1108/ecam-08-2024-1024||sustainab|nao|Digital twin for sustainable development in building automation
REG_06883|apenas_bloco_b|FALSE|2024|Scopus|10.19713/j.cnki.43-1423/u.t20232118|operation and maintenance|sustainab; carbon neutral|nao|Barrier hacking level analysis of carbon locking for transportation infrastructure
REG_06887|apenas_bloco_b|FALSE|2024|Scopus|10.1115/es2024-131148||sustainab|nao|Cost-effectiveness Analysis for Solar Energy Harvesting Field with PV Panels at Optimized Tilt Angles under Year-Round Weather Cycles
REG_06888|apenas_bloco_b|FALSE|2024|Scopus|10.2118/222238-ms|operation and maintenance|sustainab; net zero; greenhouse gas|nao|A Step-Change Initiative to Offset the Reduction of CO2 for Greenhouse Gases
REG_06889|apenas_bloco_b|FALSE|2024|Scopus|10.2118/220470-ms|operation and maintenance|sustainab|nao|Charting Oman's Path to Green Hydrogen: Embracing Opportunities and Overcoming Challenges
REG_06890|apenas_bloco_b|FALSE|2023|Scopus|10.12096/j.2096-4528.pgt.22177|operation and maintenance|life cycle|nao|Comprehensive Evaluation Model of Energy Storage Power Station With Full Life Cycle
REG_06892|apenas_bloco_b|FALSE|2023|Scopus|10.3973/j.issn.2096-4498.2023.s2.038|operation and maintenance|life cycle|nao|Geological Risk Investigation and Evaluation of Tunnel Side Slopes in Difficult and Dangerous Mountain Areas
REG_06893|apenas_bloco_b|FALSE|2023|Scopus|10.3973/j.issn.2096-4498.2023.s2.027|operation and maintenance|life-cycle|nao|Visual Knowledge Map of Research Progress of Carbon Emission for Railway Tunnel Engineering
REG_06894|apenas_bloco_b|FALSE|2023|Scopus|10.19753/j.issn1001-1390.2023.12.002|operation and maintenance|life-cycle; carbon neutral|nao|Park-level integrated energy system planning considering tiered carbon trading and optimal construction timing
REG_06895|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.energy.2023.128668|operation and maintenance|sustainab|nao|Improving the economic and environmental benefits of the energy system: A novel hybrid economic emission dispatch considering clean energy power uncertainty
REG_06896|apenas_bloco_b|FALSE|2023|Scopus|10.5109/7162012|maintenance management; maintenance strategy|sustainab|nao|Artificial Intelligence as Key Enabler for Sustainable Maintenance in the Manufacturing Industry: Scope & Challenges
REG_06901|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jobe.2023.108125||green building|nao|LEED applicability in bank branches: A study of the World's first two platinum cases
REG_06907|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/en16237739|operation and maintenance|life cycle|nao|Life Cycle Assessment of Four Floating Wind Farms around Scotland Using a Site-Specific Operation and Maintenance Model with SOVs
REG_06908|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.jobe.2023.107859|operation and maintenance|life cycle|nao|Application and enabling digital twin technologies in the operation and maintenance stage of the AEC industry: A literature review
REG_06909|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.jclepro.2023.139562|operation and maintenance|sustainab; life cycle; greenhouse gas|nao|Carbon footprint of a conventional wastewater treatment plant: An analysis of water-energy nexus from life cycle perspective for emission reduction
REG_06912|apenas_bloco_b|FALSE|2023|Scopus|10.19721/j.cnki.1001-7372.2023.12.014||life cycle|nao|Preparation and Efficacy Evaluation of Long-lasting Self-emission-reduction-modified Asphalt Materials
REG_06913|apenas_bloco_b|FALSE|2023|Scopus|10.13807/j.cnki.mtt.2023.06.005|operation and maintenance|life cycle; carbon neutral|nao|Analysis of the Effect of Lighting on Carbon Emission in the Full Life Cycle of Highway Tunnels
REG_06914|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.13044/j.sdewes.d11.0470|operation and maintenance|sustainab; life-cycle; sustainable development goal|nao|Employment-Weighted Fair Wage Potential: A Social Indicator for the Power Sector
REG_06916|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.istruc.2023.105469|operation and maintenance|life cycle|nao|Overall seismic reliability analysis of aqueduct structure based on different levels under random earthquake
REG_06918|apenas_bloco_b|FALSE|2023|Scopus|10.1186/s41601-023-00324-8|operation and maintenance|life cycle|nao|Dynamic economic evaluation of hundred megawatt-scale electrochemical energy storage for auxiliary peak shaving
REG_06919|apenas_bloco_b|FALSE|2023|Scopus|10.19912/j.0254-0096.tynxb.2022-1219|operation and maintenance; condition-based maintenance|life cycle|nao|JOINT OPTIMIZATION OF STATE MAINTENANCE AND SPARE PARTS INVENTORY OF OFFSHORE WIND TURBINES BASED ON DEEP REINFORCEMENT LEARNING
REG_06921|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.enbuild.2023.113635||building performance|nao|Automated monitoring applications for existing buildings through natural language processing based semantic mapping of operational data and creation of digital twins
REG_06922|apenas_bloco_b|FALSE|2023|Scopus|10.1049/cps2.12056|operation and maintenance|sustainab|nao|Self-supervised pre-training in photovoltaic systems via supervisory control and data acquisition data
REG_06923|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1002/solr.202300562|operation and maintenance|sustainab|nao|Automated Fixing Cost Estimation of Photovoltaic System Failures for the Creation of a Decision Support System
REG_06924|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.heliyon.2023.e22710||sustainab; carbon neutral; greenhouse gas|nao|Examining and prioritizing the effect of sustainable energy on the job market to advance China's green workforce
REG_06925|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.indic.2023.100311||sustainab|nao|Assessing the sustainability of biosand filters: Unveiling interlinkages and leveraging factors for effective implementation
REG_06926|apenas_bloco_b|FALSE|2023|Scopus|10.1186/s40410-023-00205-5|operation and maintenance|sustainab|nao|From the “Green Station” to the “Blue Station”: the role of the renovation of railway stations in the ecological transition of cities. Calculation model and possible measures for mitigation and compensation of impacts.
REG_06927|apenas_bloco_b|FALSE|2023|Scopus|10.1007/s13762-023-05069-3|operation and maintenance|sustainab|nao|Microalgae-based wastewater treatment system: current state, antibiotic resistant bacteria and antibiotic resistance genes reduction potentials
REG_06928|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su152416803|operation and maintenance|sustainab|nao|A Hybrid Renewable Energy (Solar/Wind/Biomass) and Multi-Use System Principles, Types, and Applications: A Review
REG_06931|apenas_bloco_b|FALSE|2023|Scopus|10.1063/5.0165207|maintenance management|sustainab; life cycle; sustainable development goal|nao|The role of asset management in solar PV systems and its linkage to sustainable development goals
REG_06932|apenas_bloco_b|FALSE|2023|Scopus|10.1108/ijbpa-07-2021-0101||sustainab; life cycle; environmental performance|nao|Evaluating the environmental maintenance impact (EMI): a carbon life cycle assessment (LCA) of the Singgora roof tiles repair in heritage buildings
REG_06934|apenas_bloco_b|FALSE|2023|Scopus|10.1145/3645279.3645298|operation and maintenance|sustainab|nao|Construction of Automatic Scheduling and Visualization System for Power Grid Space Operation Based on Reinforcement Learning Algorithm
REG_06935|apenas_bloco_b|FALSE|2023|Scopus|10.1145/3645279.3645284|operation and maintenance|sustainab|nao|Automatic Quality Correction Algorithm Design for Transmission Line Images Based on the Saliency Model
REG_06937|apenas_bloco_b|FALSE|2023|Scopus|10.2166/9781789063714_0025|operation and maintenance|sustainab|nao|Domestic and industrial wastewater treatment: Current status and challenges in India
REG_06939|apenas_bloco_b|FALSE|2023|Scopus|10.1063/5.0171377||sustainab; greenhouse gas|nao|Driving Sustainability in Logistics Value Chains: A Telematics Data Hub Implementation for Accurate Carbon Footprint Assessment and Reporting Using Global Standards-based Tools
REG_06940|apenas_bloco_b|FALSE|2023|Scopus|10.1145/3640115.3640229|operation and maintenance|life cycle; life cycle cost; service life|nao|Application of Total Life Cycle Cost Management in Electricity Enterprises
REG_06941|apenas_bloco_b|FALSE|2023|Scopus|10.1063/5.0171412||sustainab|nao|Electrical risk domains in ready-made garments industries of Bangladesh: Applying entropy method to prioritize
REG_06948|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/en16227461|operation and maintenance|sustainab; life cycle|nao|Designing Sustainable Domestic Electricity Supply from Renewable Energy Mixes: Application to Java and Bali, Indonesia
REG_06953|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.prro.2023.06.003|operation and maintenance|sustainab; life-cycle; greenhouse gas|nao|Tracking and Reducing SF6 Usage in Radiation Oncology: A Step Toward Net-Zero Health Care Emissions
REG_06954|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su152115285||sustainab; sustainability assessment|nao|The Sustainability Study Done for a Consolidation Work on a Historical Building
REG_06956|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.egyr.2023.09.148|operation and maintenance|sustainab|nao|Towards fully autonomous floating offshore wind farm operation & maintenance
REG_06957|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.oceaneng.2023.115862||sustainab|nao|Diagnosis of the health status of mooring systems for floating offshore wind turbines using autoencoders
REG_06958|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jai.2023.07.002|operation and maintenance; maintenance planning; condition-based maintenance|sustainab|nao|A generic framework for qualifications of digital twins in maintenance
REG_06959|apenas_bloco_b|FALSE|2023|Scopus|10.18668/ng.2023.11.01|operation and maintenance|sustainab|nao|Application of systematic approach principles for lifting complexes in oil and gas wells
REG_06960|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.erss.2023.103290||sustainab|nao|Sustainability is not a thing: It's hard work! Recognizing the middlemen of operations and maintenance for feminist energy systems in India's Sundarbans
REG_06961|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su152115604|maintenance management|sustainab|nao|Leveraging Classical Statistical Methods for Sustainable Maintenance in Automotive Assembly Equipment
REG_06962|apenas_bloco_b|FALSE|2023|Scopus|10.1061/jwrmd5.wreng-5918|operation and maintenance|sustainab; sustainable development goal;  sdg|nao|Exploring Why Some Household Water Treatment Systems Are Successful: A Holistic Approach to Motivators and Barriers of Adoption in Developing Economies
REG_06964|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.energy.2023.128755||sustainab|nao|Energy efficiency of waste reformed fired clay bricks-from manufacturing to post application
REG_06966|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1007/s13762-023-05185-0|operation and maintenance|sustainab|nao|Assessing and weighting the most effective criteria of indigenous knowledge for use in water resources planning and management of arid and semi-arid areas of Iran: a case study of Yazd Province
REG_06970|apenas_bloco_b|FALSE|2023|Scopus|10.1063/5.0167074|maintenance management|life cycle|nao|BIM modeling technologies in motorway life cycle control systems
REG_06972|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jclepro.2023.138607|maintenance management|life cycle|nao|Life cycle assessment of road network infrastructure maintenance phase while considering traffic operation and environmental impact
REG_06975|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jobe.2023.107136||sustainab; green building|nao|Green Building success factors: An exploratory inquiry
REG_06977|apenas_bloco_b|FALSE|2023|Scopus|10.13238/j.issn.1004-2954.202304110003|operation and maintenance; maintenance management|life cycle|nao|Design and Key Technology Research of Intelligent Operation and Maintenance System for Suspended Monorail Turnouts
REG_06979|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/app131910629|operation and maintenance|life cycle; life cycle cost|nao|An Improved Method for Optimizing the Timing of Preventive Maintenance of Pavement: Integrating LCA and LCCA
REG_06980|apenas_bloco_b|FALSE|2023|Scopus|10.19693/j.issn.1673-3185.02451|operation and maintenance|life cycle|nao|Research and application of digital twin technology in waterway transportation
REG_06981|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.envres.2023.116286||sustainab; life cycle; carbon neutral|nao|Anaerobic digestion as a sustainable technology for efficiently utilizing biomass in the context of carbon neutrality and circular economy
REG_06982|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jobe.2023.106958||life cycle|nao|BIM–based time-varying system reliability analysis for buildings and infrastructures
REG_06984|apenas_bloco_b|FALSE|2023|Scopus|10.1007/s10726-023-09839-9|operation and maintenance|life cycle|nao|Analysis of Security Threats in the Supply Chain of ICT Products Based on Evolutionary Game Theory
REG_06988|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.compind.2023.103980|maintenance management; condition-based maintenance|sustainab|nao|Digital twins in condition-based maintenance apps: A case study for train axle bearings
REG_06989|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jafrearsci.2023.105039||sustainab|nao|Application of hydrogeophysics and diagnostic plots in setting up a sustainable managed aquifer recharge scheme, West Coast, South Africa
REG_06990|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.ifacol.2023.12.068||sustainab|nao|PageRank vs. ANP: A Comparative Analysis for Prioritizing Maintenance Activities in Industrial Water Distribution Systems
REG_06991|apenas_bloco_b|FALSE|2023|Scopus|10.3390/electronics12194149|operation and maintenance|sustainab; greenhouse gas|nao|Multi-Objective Optimization for Solar-Hydrogen-Battery-Integrated Electric Vehicle Charging Stations with Energy Exchange
REG_06992|apenas_bloco_b|FALSE|2023|Scopus|10.1002/wer.10938|operation and maintenance|sustainab|nao|Efficient integration of electrocoagulation treatment with the spray-pyrolyzed activated carbon coating on stainless steel electrodes for textile effluent-bath reuse with ease
REG_06993|apenas_bloco_b|FALSE|2023|Scopus|10.15587/2706-5448.2023.291244||sustainab|nao|DEVELOPMENT OF AN INNOVATIVE MODEL FOR THE INTER-INTEGRATION OF THE ARCHITECTURE OF THE INTELLIGENT COMPUTER ENVIRONMENT OF CRITICAL INFRASTRUCTURE FACILITIES OF THE RAILWAY
REG_06994|apenas_bloco_b|FALSE|2023|Scopus|10.12158/j.2096-3203.2023.05.025|operation and maintenance|life cycle|nao|Propagation and attenuation of TEV signals by partial discharge in high voltage switchgear
REG_06995|apenas_bloco_b|FALSE|2023|Scopus|10.1145/3660395.3660481|operation and maintenance|life cycle|nao|Web-based General Energy Simulation Modeling Component
REG_07005|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3846/jcem.2023.19514||life cycle|nao|TOWARDS BIM-GIS INTEGRATION FOR ROAD INTELLIGENT MANAGEMENT SYSTEM
REG_07007|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su151813505||green building; carbon neutral|nao|A Study on the Green Building Trend in China—From 2001 to 2022, Focusing on Research Topic Words
REG_07009|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1016/j.rser.2023.113535|maintenance management; maintenance strategy|life-cycle|nao|A closed-loop maintenance strategy for offshore wind farms: Incorporating dynamic wind farm states and uncertainty-awareness in decision-making
REG_07010|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/su151713133|operation and maintenance|sustainab; life cycle|nao|Life Cycle Carbon Dioxide Emissions and Sensitivity Analysis of Elevators
REG_07011|apenas_bloco_b|FALSE|2023|Scopus|10.2166/washdev.2023.183|operation and maintenance|sustainab|nao|Tariff setting for the sustainability of communal water points in Mangochi District, Malawi
REG_07014|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.1109/tii.2022.3228680|operation and maintenance|life cycle|nao|A Scalable Framework for Annotating Photovoltaic Cell Defects in Electroluminescence Images
REG_07016|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.oceaneng.2023.115009||life cycle|nao|A digital twin-based framework for simulation and monitoring analysis of floating wind turbine structures
REG_07022|apenas_bloco_b|FALSE|2023|Scopus|10.3390/jmse11091829|operation and maintenance|life cycle|nao|A Cost–Benefit Approach to Assess the Physical and Economic Feasibility of Sand Bypassing Systems
REG_07025|apenas_bloco_b|FALSE|2023|Scopus|10.3390/pr11092691|maintenance management|sustainab|nao|Synergies between Lean and Industry 4.0 for Enhanced Maintenance Management in Sustainable Operations: A Model Proposal
REG_07026|apenas_bloco_b|FALSE|2023|Scopus||operation and maintenance|sustainab|nao|Legacy Migration of Mission-critical Systems of Headquarters
REG_07028|apenas_bloco_b|FALSE|2023|Scopus|10.3390/en16186486||sustainab; greenhouse gas|nao|Perception of the Transition to a Zero-Emission Economy in the Opinion of Polish and Foreign Students: A Comparative Analysis
REG_07030|apenas_bloco_b|FALSE|2023|Scopus|10.3390/math11183816|maintenance management|sustainab|nao|Benchmarking Maintenance Practices for Allocating Features Affecting Hydraulic System Maintenance: A West-Balkan Perspective
REG_07031|apenas_bloco_b|FALSE|2023|Scopus|10.36956/rwae.v4i3.865|operation and maintenance|sustainab|nao|Demonstration of Improved Banana (William-1 Variety) Production and Commercialization in Nyanghtom District of South Omo Zone, Southern Ethiopia
REG_07035|apenas_bloco_b|FALSE|2023|Scopus|10.1002/advs.202302935||sustainab|nao|Automated Drone-Delivery Solar-Driven Onsite Wastewater Smart Monitoring and Treatment System
REG_07036|apenas_bloco_b|FALSE|2023|Scopus|10.1108/jfm-11-2021-0147||green building|nao|Assessing measurement model of green cleaning components for green buildings
REG_07040|apenas_bloco_b|FALSE|2023|Scopus|10.1063/5.0129858|operation and maintenance|sustainab|nao|The significant effect of occupational safety and health management system towards contractor engagement in the engineering construction
REG_07044|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/app13158965|operation and maintenance|sustainab; life cycle; life-cycle; service life; greenhouse gas|nao|Life-Cycle Greenhouse Gas (GHG) Emissions Calculation for Urban Rail Transit Systems: The Case of Pernambuco Metro
REG_07045|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.ress.2023.109307||life cycle; life cycle cost|nao|Wind farm life cycle cost modelling based on oversizing capacity under load sharing configuration
REG_07048|apenas_bloco_b|FALSE|2023|Scopus|10.1007/s13762-022-04442-y||sustainab|nao|A review on design, operation, and maintenance of constructed wetlands for removal of nutrients and emerging contaminants
REG_07049|apenas_bloco_b|FALSE|2023|Scopus|10.1002/masy.202300020|maintenance management|sustainab|nao|Urban Sanitation in Small Towns in Uttar Pradesh: A Study of Perception Analysis of Municipal Officials
REG_07050|apenas_bloco_b|FALSE|2023|Scopus|10.3390/electronics12163526|operation and maintenance|sustainab|nao|Power Transformer Fault Diagnosis Based on Improved BP Neural Network
REG_07052|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.ufug.2023.128037|maintenance management|sustainab; carbon neutral|nao|Carbon sinks in urban public green spaces under carbon neutrality: A bibliometric analysis and systematic literature review
REG_07053|apenas_bloco_b|FALSE|2023|Scopus|10.1051/e3sconf/202340504024|operation and maintenance|environmental performance|nao|Conceptual framework of green supply chain management strategy selection in the Indonesian construction industry
REG_07054|apenas_bloco_b|FALSE|2023|Scopus|10.17520/biods.2023118|maintenance management|sustainab|nao|Conservation strategies for biodiversity in urban community renewal: A case study of habitat garden in Changning District, Shanghai
REG_07057|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.watres.2023.120089|operation and maintenance|sustainab; sustainable development goal|nao|Bubbleless aerated-biological activated carbon as a superior process for drinking water treatment in rural areas
REG_07063|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/buildings13071810|operation and maintenance|sustainab; life cycle|nao|How to Guarantee the Sustainable Operation and Maintenance of Urban Utility Tunnels? From the Perspective of Stakeholder and the Whole Life Cycle
REG_07065|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.ifacol.2023.10.259||sustainab|nao|The older adults in the smart urban heritage area: A mini-scoping review of inclusivity in the World Heritage sites
REG_07068|apenas_bloco_b|FALSE|2023|Scopus|10.1109/tii.2022.3217758|operation and maintenance|life-cycle|nao|Dual-Thread Gated Recurrent Unit for Gear Remaining Useful Life Prediction
REG_07069|apenas_bloco_b|FALSE|2023|Scopus|10.13637/j.issn.1009-6094.2022.0930||environmental performance|nao|Effectiveness analysis on environmental performance evaluation of sewage treatment plants based on the SBM-DEA model
REG_07071|apenas_bloco_b|FALSE|2023|Scopus|10.13238/j.issn.1004-2954.202305120007|operation and maintenance|life cycle; life cycle cost|nao|Technical Innovation of Weathering Steel-Concrete Composite Stiffened Girder Suspension Bridge
REG_07072|apenas_bloco_b|FALSE|2023|Scopus|10.1007/s11625-023-01328-x||sustainab|nao|Understanding leverage points of rural activities on hillsides in Taiwan
REG_07073|apenas_bloco_b|FALSE|2023|"Scopus|WoS"|10.3390/en16145562|operation and maintenance|sustainab|nao|Comprehensive Analysis and Evaluation of the Operation and Maintenance of Offshore Wind Power Systems: A Survey †
REG_07075|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.ifacol.2023.10.1563|maintenance management|sustainab|nao|“Technology” as the fourth dimension of sustainable maintenance management
REG_07077|apenas_bloco_b|FALSE|2023|Scopus|10.46754/jssm.2023.07.003||sustainab; sustainable development goal;  sdg|nao|COMMON DEFECTS IN PUBLIC INSTITUTIONAL BUILDINGS IN MALAYSIA
REG_07078|apenas_bloco_b|FALSE|2023|Scopus|10.1016/j.jwpe.2023.103822|operation and maintenance|sustainab|nao|Techno-economic and environmental assessment of different municipal wastewater treatment systems
REG_07081|apenas_bloco_b|FALSE|2023|Scopus|10.3390/su151411053|operation and maintenance|sustainab|nao|Maximizing Annual Energy Yield in a Grid-Connected PV Solar Power Plant: Analysis of Seasonal Tilt Angle and Solar Tracking Strategies
REG_07083|apenas_bloco_b|FALSE|2023|Scopus|||sustainab|nao|Artificial intelligence in the digital chemical industry, its application and sustainability
REG_07086|apenas_bloco_b|FALSE|2023|Scopus|10.5194/isprs-archives-xlviii-m-2-2023-645-2023||sustainab|nao|Development of a virtual itinerary with hbim and gis
