id_sensibilidade,database,string_id,titulo,doi,ano,n_registros_agrupados_sensibilidade,ids_sensibilidade_agrupados,classe,match_corpus_id,motivo_match
SENS_SCOPUS_02850,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Using a data driven neural network approach to forecast building occupant complaints,10.1016/j.buildenv.2021.107972,2021,2,SENS_SCOPUS_02850|SENS_WOS_art01_00483,JA_EXISTIA_NO_CORPUS,REG_03097,doi_exato
SENS_SCOPUS_02854,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Service-oriented semantic enrichment of indoor point clouds using octree-based multiview classification,10.1016/j.gmod.2019.101039,2019,2,SENS_SCOPUS_02854|SENS_WOS_art01_00375,JA_EXISTIA_NO_CORPUS,REG_04139,doi_exato
SENS_SCOPUS_02856,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Two-Level Quality Decision Support System for Building Structural Damage Prediction and Maintenance Solution Recommendation in the Operation and Maintenance Phase,10.1061/(ASCE)CO.1943-7862.0002051,2021,2,SENS_SCOPUS_02856|SENS_WOS_art01_00379,JA_EXISTIA_NO_CORPUS,REG_03158,doi_exato
SENS_SCOPUS_02860,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"5th Australasia and South East Asia Conference on Structural Engineering and Construction, ASEA-SEC-5 2020",,2020,1,SENS_SCOPUS_02860,JA_EXISTIA_NO_CORPUS,REG_03948,titulo_exato
SENS_SCOPUS_02865,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,THE ADOPTION OF BUILDING INFORMATION MODELLING (BIM) FOR BIM-BASED PROJECT CONTRACTORS DURING THE CONSTRUCTION PHASE,,2022,1,SENS_SCOPUS_02865,JA_EXISTIA_NO_CORPUS,REG_02828,titulo_exato
SENS_SCOPUS_02875,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"15th ISEAM flagship World Congress on Engineering Asset Management, WCEAM 2021",,2022,1,SENS_SCOPUS_02875,JA_EXISTIA_NO_CORPUS,REG_08019,titulo_exato
SENS_SCOPUS_02886,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Machine Learning Applications in Facility Life-Cycle Cost Analysis: A Review,10.1061/9780784482445.034,2019,2,SENS_SCOPUS_02886|SENS_WOS_art01_00471,JA_EXISTIA_NO_CORPUS,REG_04318,doi_exato
SENS_SCOPUS_02899,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"8th International Conference on Sustainable Design and Manufacturing, KES-SDM 2021",,2022,1,SENS_SCOPUS_02899,JA_EXISTIA_NO_CORPUS,REG_07713,titulo_exato
SENS_SCOPUS_02902,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Integrating BIM into sensor-based facilities management operations,10.1108/JFM-08-2020-0055,2022,2,SENS_SCOPUS_02902|SENS_WOS_art02_00095,JA_EXISTIA_NO_CORPUS,REG_02595,doi_exato
SENS_SCOPUS_02912,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Intelligent Facility Management System for Self-sustainable Homes in Smart Cities: An Integrated Approach,,2022,1,SENS_SCOPUS_02912,JA_EXISTIA_NO_CORPUS,REG_02765,titulo_exato
SENS_SCOPUS_02916,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Assessing building performance in residential buildings using BIM and sensor data,10.1108/IJBPA-01-2019-0012,2020,2,SENS_SCOPUS_02916|SENS_WOS_art02_00225,JA_EXISTIA_NO_CORPUS,REG_03830,doi_exato
SENS_SCOPUS_02917,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Anomaly analysis on indoor office spaces for facility management using deep learning methods,10.1016/j.jobe.2021.103139,2021,2,SENS_SCOPUS_02917|SENS_WOS_art01_00291,JA_EXISTIA_NO_CORPUS,REG_08456,doi_exato
SENS_SCOPUS_02923,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Conversation‐based information delivery method for facility management,10.3390/s21144771,2021,2,SENS_SCOPUS_02923|SENS_WOS_art01_00634,JA_EXISTIA_NO_CORPUS,REG_03121,doi_exato
SENS_SCOPUS_02927,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Discussion of digital transition impact in Facility Management of buildings,10.1088/1755-1315/1101/6/062021,2022,1,SENS_SCOPUS_02927,JA_EXISTIA_NO_CORPUS,REG_02737,doi_exato
SENS_SCOPUS_02934,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,A model to support long-term building maintenance planning for multifamily housing,10.1016/j.jobe.2021.103000,2021,1,SENS_SCOPUS_02934,JA_EXISTIA_NO_CORPUS,REG_03002,doi_exato
SENS_SCOPUS_02936,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,A framework of developing machine learning models for facility life-cycle cost analysis,10.1080/09613218.2019.1691488,2020,2,SENS_SCOPUS_02936|SENS_WOS_art01_00494,JA_EXISTIA_NO_CORPUS,REG_03671,doi_exato
SENS_SCOPUS_02942,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Parallel computing-based online geometry triangulation for building information modeling utilizing big data,10.1016/j.autcon.2019.102942,2019,1,SENS_SCOPUS_02942,JA_EXISTIA_NO_CORPUS,REG_09138,doi_exato
SENS_SCOPUS_02951,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"30th International Conference on Organization and Technology of Maintenance, OTO 2021",,2022,1,SENS_SCOPUS_02951,JA_EXISTIA_NO_CORPUS,REG_02880,titulo_exato
SENS_SCOPUS_02958,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Automated staff assignment for building maintenance using natural language processing,10.1016/j.autcon.2020.103150,2020,3,SENS_SCOPUS_02958|SENS_WOS_art01_00629|SENS_CROSSREF_01211,JA_EXISTIA_NO_CORPUS,REG_09233,doi_exato
SENS_SCOPUS_02987,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Building performance and occupancy evaluation for public building stock management: A state of the art,10.14455/ISEC.2020.7(2).FAM-03,2020,1,SENS_SCOPUS_02987,JA_EXISTIA_NO_CORPUS,REG_03882,doi_exato
SENS_SCOPUS_02999,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,From building to city level dynamic digital Twin: A review from data management perspective,10.1088/1755-1315/1101/9/092033,2022,1,SENS_SCOPUS_02999,JA_EXISTIA_NO_CORPUS,REG_02783,doi_exato
SENS_SCOPUS_03000,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Development of an Energy-Aware Intelligent Facility Management System for Campus Facilities,10.1016/j.proeng.2015.08.446,2015,1,SENS_SCOPUS_03000,JA_EXISTIA_NO_CORPUS,REG_01146,doi_exato
SENS_SCOPUS_03012,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"2016 Global Information Infrastructure and Networking Symposium, GIIS 2016",,2017,1,SENS_SCOPUS_03012,JA_EXISTIA_NO_CORPUS,REG_00479,titulo_exato
SENS_SCOPUS_03017,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,A fuzzy-AHP-based decision support system for maintenance strategy selection in facility management,10.23919/PICMET.2017.8125300,2017,1,SENS_SCOPUS_03017,JA_EXISTIA_NO_CORPUS,REG_00365,doi_exato
SENS_SCOPUS_03018,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,On-line early fault detection of a centrifugal chiller based on data driven approach,10.1115/ES2016-59291,2016,2,SENS_SCOPUS_03018|SENS_WOS_art01_00922,JA_EXISTIA_NO_CORPUS,REG_00965,doi_exato
SENS_SCOPUS_03021,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,A non-intrusive occupancy monitoring system for demand driven HVAC operations,10.1061/9780784412329.084,2012,1,SENS_SCOPUS_03021,JA_EXISTIA_NO_CORPUS,REG_01925,doi_exato
SENS_SCOPUS_03047,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Research on the application of GIS-based measures in the advancement of the CPMS,10.1109/CSCI.2015.54,2016,1,SENS_SCOPUS_03047,JA_EXISTIA_NO_CORPUS,REG_00823,doi_exato
SENS_SCOPUS_03048,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Knowledge Modeling in Construction of Technical Management System for Large Warehousing Facilities,10.1016/j.proeng.2015.10.023,2015,1,SENS_SCOPUS_03048,JA_EXISTIA_NO_CORPUS,REG_01206,doi_exato
SENS_SCOPUS_03070,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Development of a decision support system for proactive energy and maintenance management decisions,,2011,1,SENS_SCOPUS_03070,JA_EXISTIA_NO_CORPUS,REG_02076,titulo_exato
SENS_SCOPUS_03079,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Multicriteria Decision Making for Homeowners' Participation in Building Maintenance,10.1061/(ASCE)UP.1943-5444.0000108,2012,1,SENS_SCOPUS_03079,JA_EXISTIA_NO_CORPUS,REG_01955,doi_exato
SENS_SCOPUS_03081,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Application of building simulation to support ISO 50001 energy management: Case study of fiumicino airport,,2015,1,SENS_SCOPUS_03081,JA_EXISTIA_NO_CORPUS,REG_01262,titulo_exato
SENS_SCOPUS_03093,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Risk-based prioritization of maintenance tasks,,2017,1,SENS_SCOPUS_03093,JA_EXISTIA_NO_CORPUS,REG_08115,titulo_exato
SENS_SCOPUS_03099,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,A 'big data' approach to the application of building performance simulation to improve the operational performance of large estates,10.26868/25222708.2017.683,2017,1,SENS_SCOPUS_03099,JA_EXISTIA_NO_CORPUS,REG_00549,doi_exato
SENS_SCOPUS_03103,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,A PID inspired feature extraction method for HVAC terminal units,10.1109/SusTech.2017.8333470,2018,2,SENS_SCOPUS_03103|SENS_WOS_art02_00059,JA_EXISTIA_NO_CORPUS,REG_00141,doi_exato
SENS_SCOPUS_03104,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,NetFlinCS: A hybrid cloud-based framework to allow context-based detection and surveillance,10.1109/VSMM.2017.8346289,2018,2,SENS_SCOPUS_03104|SENS_WOS_art02_00140,JA_EXISTIA_NO_CORPUS,REG_00136,doi_exato
SENS_SCOPUS_03105,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Examining budget policies for new and existing facilities: A system dynamics approach,10.1139/cjce-2015-0486,2016,1,SENS_SCOPUS_03105,JA_EXISTIA_NO_CORPUS,REG_00811,doi_exato
SENS_SCOPUS_03111,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Factors affecting components in the life-time costs of buildings,10.4324/9781315025018,2014,1,SENS_SCOPUS_03111,JA_EXISTIA_NO_CORPUS,REG_01415,doi_exato
SENS_SCOPUS_03125,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Application of back-propagation artificial neural network to predict maintenance costs and budget for University buildings,10.1109/ICNC.2010.5583722,2010,1,SENS_SCOPUS_03125,JA_EXISTIA_NO_CORPUS,REG_02383,doi_exato
SENS_SCOPUS_03133,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"2013 2nd International Conference on Civil, Architectural and Hydraulic Engineering, ICCAHE 2013",,2013,1,SENS_SCOPUS_03133,JA_EXISTIA_NO_CORPUS,REG_01640,titulo_exato
SENS_SCOPUS_03143,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,"Automated approaches towards BIM-based intelligent decision support in design, construction, and facility operations",10.1007/978-3-319-91638-5_15,2018,2,SENS_SCOPUS_03143|SENS_WOS_art01_00994,JA_EXISTIA_NO_CORPUS,REG_00242,doi_exato
SENS_SCOPUS_03145,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,GAA*-based decision approach for hospital building renovation management,10.4028/www.scientific.net/AMR.403-408.5265,2012,1,SENS_SCOPUS_03145,JA_EXISTIA_NO_CORPUS,REG_08182,doi_exato
SENS_SCOPUS_03148,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Decision support for building renovation strategies,10.1061/41182(416)103,2011,1,SENS_SCOPUS_03148,JA_EXISTIA_NO_CORPUS,REG_02184,titulo_aproximado_0.94_confirmado
SENS_SCOPUS_03150,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Hierarchy based information requirements for sustainable operations of buildings in Qatar,10.1016/j.scs.2017.03.005,2017,1,SENS_SCOPUS_03150,JA_EXISTIA_NO_CORPUS,REG_00431,doi_exato
SENS_SCOPUS_03152,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Prediction methods and precise electricity energy prediction of school facility,10.14257/ijsh.2016.10.9.27,2016,1,SENS_SCOPUS_03152,JA_EXISTIA_NO_CORPUS,REG_00959,doi_exato
SENS_SCOPUS_03162,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,An agent-based framework for occupant-oriented intelligent facility management scheduling,10.1061/9780784413616.227,2014,1,SENS_SCOPUS_03162,JA_EXISTIA_NO_CORPUS,REG_08540,doi_exato
SENS_SCOPUS_03168,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Leveraging bim for automated fault detection in operational buildings,10.22260/isarc2013/0020,2013,1,SENS_SCOPUS_03168,JA_EXISTIA_NO_CORPUS,REG_01751,doi_exato
SENS_WOS_art01_00414,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Towards the DT of an educational building: an AI-based distributed measurement system for the power forecasting,10.1109/AMPS62611.2024.10706690,2024,1,SENS_WOS_art01_00414,JA_EXISTIA_NO_CORPUS,REG_09182,doi_exato
SENS_WOS_art01_00649,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Operational text-mining methods for enhancing building maintenance management,10.1080/09613218.2021.1953368,2021,1,SENS_WOS_art01_00649,JA_EXISTIA_NO_CORPUS,REG_03326,doi_exato
SENS_WOS_art01_00709,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Review: The Role of Artificial Intelligence in Building Information Modeling,10.1145/3716489.3728433,2025,1,SENS_WOS_art01_00709,JA_EXISTIA_NO_CORPUS,REG_09166,doi_exato
SENS_WOS_art02_00010,WoS,wos_nucleo_a5_sensibilidade_ia_ml,THE FUTURE OF Artificial Intelligence In Buildings,,2023,1,SENS_WOS_art02_00010,JA_EXISTIA_NO_CORPUS,REG_09530,titulo_exato
SENS_WOS_art02_00060,WoS,wos_nucleo_a5_sensibilidade_ia_ml,From BIM Towards Digital Twin: Strategy and Future Development for Smart Asset Management,10.1007/978-3-030-27477-1_30,2020,1,SENS_WOS_art02_00060,JA_EXISTIA_NO_CORPUS,REG_03938,doi_exato
SENS_WOS_art02_00162,WoS,wos_nucleo_a5_sensibilidade_ia_ml,BIM Maintenance System with IoT Integration: Enhancing Building Performance and Facility Management,10.28991/CEJ-2024-010-06-015,2024,1,SENS_WOS_art02_00162,JA_EXISTIA_NO_CORPUS,REG_06338,doi_exato
SENS_WOS_art02_00190,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Building Information Modeling (BIM) Capabilities in the Operation and Maintenance Phase of Green Buildings: A Systematic Review,10.3390/buildings12060830,2022,1,SENS_WOS_art02_00190,JA_EXISTIA_NO_CORPUS,REG_02580,doi_exato
SENS_WOS_art02_00234,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Data analytics to improve building performance: A critical review,10.1016/j.autcon.2018.10.020,2019,1,SENS_WOS_art02_00234,JA_EXISTIA_NO_CORPUS,REG_04333,doi_exato
SENS_WOS_art02_00271,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Facility management information taxonomy framework for queries in healthcare buildings,10.1016/j.jobe.2021.102510,2021,1,SENS_WOS_art02_00271,JA_EXISTIA_NO_CORPUS,REG_02993,doi_exato
SENS_WOS_art02_00280,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Determination of Business Intelligence and Analytics-Based Healthcare Facility Management Key Performance Indicators,10.3390/app12020651,2022,1,SENS_WOS_art02_00280,JA_EXISTIA_NO_CORPUS,REG_02759,doi_exato
SENS_WOS_art02_00300,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Developing a Digital Twin at Building and City Levels: Case Study of West Cambridge Campus,10.1061/(ASCE)ME.1943-5479.0000763,2020,1,SENS_WOS_art02_00300,JA_EXISTIA_NO_CORPUS,REG_03741,doi_exato
SENS_WOS_art02_00306,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Ten questions concerning building performance analysis,10.1016/j.buildenv.2019.02.019,2019,1,SENS_WOS_art02_00306,JA_EXISTIA_NO_CORPUS,REG_04248,doi_exato
SENS_WOS_art02_00366,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Ontologies for prognostics and health management of production systems: overview and research challenges,10.1007/s10845-024-02347-w,2025,1,SENS_WOS_art02_00366,JA_EXISTIA_NO_CORPUS,REG_05465,doi_exato
SENS_WOS_art02_00394,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Digital-intelligent empowerment of alkaline water electrolysis: cross-level optimization from components to systems,10.1360/CSB-2025-5544,2026,1,SENS_WOS_art02_00394,JA_EXISTIA_NO_CORPUS,REG_09177,doi_exato
SENS_WOS_art02_00419,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Quantifying Performance Degradation of HVAC Systems for Proactive Maintenance Using a Data-Driven Approach,10.1007/978-3-319-91635-4_25,2018,1,SENS_WOS_art02_00419,JA_EXISTIA_NO_CORPUS,REG_00221,doi_exato
SENS_WOS_art02_00425,WoS,wos_nucleo_a5_sensibilidade_ia_ml,A review on 5G technology for smart energy management and smart buildings in Singapore,10.1016/j.egyai.2021.100116,2022,1,SENS_WOS_art02_00425,JA_EXISTIA_NO_CORPUS,REG_02743,doi_exato
SENS_WOS_art02_00458,WoS,wos_nucleo_a5_sensibilidade_ia_ml,A Systematic Review of the Extent to Which BIM Is Integrated into Operation and Maintenance,10.3390/su14148692,2022,1,SENS_WOS_art02_00458,JA_EXISTIA_NO_CORPUS,REG_02557,doi_exato
SENS_WOS_art02_00470,WoS,wos_nucleo_a5_sensibilidade_ia_ml,The applications of building information modeling in the life-cycle of green buildings: a comprehensive review,10.1080/23744731.2024.2351310,2024,1,SENS_WOS_art02_00470,JA_EXISTIA_NO_CORPUS,REG_06494,doi_exato
SENS_WOS_art02_00492,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Integration of BIM and Immersive Technologies for AEC: A Scientometric-SWOT Analysis and Critical Content Review,10.3390/buildings11030126,2021,1,SENS_WOS_art02_00492,JA_EXISTIA_NO_CORPUS,REG_03256,doi_exato
SENS_WOS_art02_00500,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Knowledge Extraction and Discovery Based on BIM: A Critical Review and Future Directions,10.1007/s11831-021-09576-9,2022,1,SENS_WOS_art02_00500,JA_EXISTIA_NO_CORPUS,REG_02832,doi_exato
SENS_WOS_art02_00509,WoS,wos_nucleo_a5_sensibilidade_ia_ml,"Prioritizing Heritage Building Maintenance: A Fuzzy Model Approach for Arc De Bera, Spain",10.5281/zenodo.10442276,2023,1,SENS_WOS_art02_00509,JA_EXISTIA_NO_CORPUS,REG_09169,doi_exato
SENS_WOS_art02_00512,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Digital twin application in the construction industry: A literature review,10.1016/j.jobe.2021.102726,2021,1,SENS_WOS_art02_00512,JA_EXISTIA_NO_CORPUS,REG_03102,doi_exato
SENS_WOS_art02_00515,WoS,wos_nucleo_a5_sensibilidade_ia_ml,Analysis of basic building performance data for identification of performance issues,10.1108/F-01-2016-0003,2017,1,SENS_WOS_art02_00515,JA_EXISTIA_NO_CORPUS,REG_00554,doi_exato
SENS_WOS_art02_00536,WoS,wos_nucleo_a5_sensibilidade_ia_ml,BIM-enabled facilities operation and maintenance: A review,10.1016/j.aei.2019.01.005,2019,1,SENS_WOS_art02_00536,JA_EXISTIA_NO_CORPUS,REG_04323,doi_exato
SENS_CROSSREF_00666,Crossref,crossref_ia_04,Significance and nature of building maintenance,10.1201/9781003358800-2,2024,1,SENS_CROSSREF_00666,JA_EXISTIA_NO_CORPUS,REG_08233,doi_exato
SENS_CROSSREF_00678,Crossref,crossref_ia_04,Research on bearing fault diagnosis and predictive maintenance algorithm of track moving equipment,10.1049/icp.2026.0403,2026,1,SENS_CROSSREF_00678,JA_EXISTIA_NO_CORPUS,REG_04730,doi_exato
SENS_CROSSREF_00751,Crossref,crossref_ia_04,Building and Facilities Maintenance Management,10.1201/9781003358800,2024,1,SENS_CROSSREF_00751,JA_EXISTIA_NO_CORPUS,REG_06520,doi_exato
SENS_CROSSREF_00773,Crossref,crossref_ia_04,Development of an ontology-based asset information model for predictive maintenance in building facilities,10.1108/sasbe-07-2023-0170,2025,1,SENS_CROSSREF_00773,JA_EXISTIA_NO_CORPUS,REG_05430,doi_exato
SENS_CROSSREF_00776,Crossref,crossref_ia_04,Maintenance and conservation of historic buildings,10.1201/9781003358800-5,2024,1,SENS_CROSSREF_00776,JA_EXISTIA_NO_CORPUS,REG_08275,doi_exato
SENS_CROSSREF_00777,Crossref,crossref_ia_04,Common maintenance issues and managing defects,10.1201/9781003358800-4,2024,1,SENS_CROSSREF_00777,JA_EXISTIA_NO_CORPUS,REG_08271,doi_exato
SENS_CROSSREF_00916,Crossref,crossref_ia_05,Multi-condition building decarbonization using deep reinforcement learning and large language model,10.1016/j.enbuild.2025.115810,2025,1,SENS_CROSSREF_00916,JA_EXISTIA_NO_CORPUS,REG_05286,doi_exato
SENS_CROSSREF_01426,Crossref,crossref_ia_08,Maintenance cost prediction for aging residential buildings based on case-based reasoning and genetic algorithm,10.1016/j.jobe.2019.101006,2020,1,SENS_CROSSREF_01426,JA_EXISTIA_NO_CORPUS,REG_03789,doi_exato
SENS_CROSSREF_01489,Crossref,crossref_ia_08,Prediction of optimum heating timing based on artificial neural network by utilizing BEMS data,10.1016/j.jobe.2018.11.012,2019,1,SENS_CROSSREF_01489,JA_EXISTIA_NO_CORPUS,REG_04280,doi_exato
SENS_CROSSREF_01504,Crossref,crossref_ia_08,Bayesian-Neural-Network-Based Approach for Probabilistic Prediction of Building-Energy Demands,10.3390/su16229943,2024,1,SENS_CROSSREF_01504,JA_EXISTIA_NO_CORPUS,REG_06176,doi_exato
SENS_CROSSREF_01513,Crossref,crossref_ia_08,Life Cycle Cost Analysis of Maintenance Costs and Budgets for University Buildings in Taiwan,10.3130/jaabe.11.87,2012,1,SENS_CROSSREF_01513,JA_EXISTIA_NO_CORPUS,REG_07815,doi_exato
SENS_CROSSREF_01555,Crossref,crossref_ia_08,LIFE CYCLE COST (LCC) OF UNIVERSITY BUILDING MAINTENANCE: A SYSTEMATISED REVIEW,10.21837/pm.v23i35.1694,2025,1,SENS_CROSSREF_01555,JA_EXISTIA_NO_CORPUS,REG_05612,doi_exato
SENS_CROSSREF_01859,Crossref,crossref_ia_10,Developing a conceptual framework for the application of digital twin technologies to revamp building operation and maintenance processes,10.1016/j.jobe.2022.104028,2022,1,SENS_CROSSREF_01859,JA_EXISTIA_NO_CORPUS,REG_02604,doi_exato
SENS_CROSSREF_01867,Crossref,crossref_ia_10,Application and enabling digital twin technologies in the operation and maintenance stage of the AEC industry: A literature review,10.1016/j.jobe.2023.107859,2023,1,SENS_CROSSREF_01867,JA_EXISTIA_NO_CORPUS,REG_06908,doi_exato
SENS_CROSSREF_01876,Crossref,crossref_ia_10,Digital Twin-based Framework for Green Building Maintenance System,10.1109/ieem45057.2020.9309951,2020,1,SENS_CROSSREF_01876,JA_EXISTIA_NO_CORPUS,REG_03534,doi_exato
SENS_CROSSREF_01908,Crossref,crossref_ia_10,Sustainable Operation and Maintenance Modeling and Application of Building Infrastructures Combined with Digital Twin Framework,10.3390/s23094182,2023,1,SENS_CROSSREF_01908,JA_EXISTIA_NO_CORPUS,REG_07127,doi_exato
SENS_CROSSREF_01956,Crossref,crossref_ia_10,Application of a building structure whole life cycle operation and maintenance management system based on building information modeling and digital twin,10.1117/12.3078611,2025,1,SENS_CROSSREF_01956,JA_EXISTIA_NO_CORPUS,REG_05232,doi_exato
SENS_CROSSREF_01969,Crossref,crossref_ia_10,Development and application of a digital twin model for Net zero energy building operation and maintenance utilizing BIM-IoT integration,10.1016/j.enbuild.2024.115170,2025,1,SENS_CROSSREF_01969,JA_EXISTIA_NO_CORPUS,REG_05520,doi_exato
SENS_SCOPUS_00312,Scopus,scopus_nucleo_a5_sensibilidade_ia_ml,Experimental investigation on operating conditions for augmented reality utilizing indoor building element’s images as markers for construction and facility management,10.1016/j.kscej.2025.100484,2026,2,SENS_SCOPUS_00312|SENS_WOS_art02_00440,JA_EXISTIA_NO_CORPUS,REG_08530,revisao_manual_preprint_ssrn_vs_publicado_kscej
SENS_CROSSREF_01428,Crossref,crossref_ia_08,Bayesian Neural Network-Based Approach for Probabilistic Prediction of Building Energy Demands,10.20944/preprints202409.2211.v1,2024,1,SENS_CROSSREF_01428,JA_EXISTIA_NO_CORPUS,REG_06176,revisao_manual_preprint_vs_publicado_mdpi
